No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nilai_jual_encoded,biaya_proses_encoded,beban_biaya_score,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc,Struktur_Biaya,env_impact_score,econ_burden_score,recyclability_index
13466,roti_berjamur_266,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13467,roti_berjamur_267,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13468,roti_berjamur_268,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13469,roti_berjamur_269,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13470,roti_berjamur_270,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13471,roti_berjamur_271,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13472,roti_berjamur_272,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13473,roti_berjamur_273,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13474,roti_berjamur_274,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13475,roti_berjamur_275,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13476,roti_berjamur_276,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13477,roti_berjamur_277,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13478,roti_berjamur_278,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13479,roti_berjamur_279,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13480,roti_berjamur_280,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13481,roti_berjamur_281,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13482,roti_berjamur_282,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13483,roti_berjamur_283,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13484,roti_berjamur_284,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13485,roti_berjamur_285,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13486,roti_berjamur_286,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13487,roti_berjamur_287,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13488,roti_berjamur_288,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13489,roti_berjamur_289,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13490,roti_berjamur_290,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13491,roti_berjamur_291,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13492,roti_berjamur_292,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13493,roti_berjamur_293,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13494,roti_berjamur_294,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13495,roti_berjamur_295,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13496,roti_berjamur_296,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13497,roti_berjamur_297,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13498,roti_berjamur_298,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13499,roti_berjamur_299,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13500,roti_berjamur_300,Organik,ORG,Roti berjamur,roti_berjamur,1,1-3 minggu,1,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),0.33,Pupuk,Biologis,Drop Box,0.4618937644341801,Cepat,1,4,1,5,0,3,0,1,2,"Ekonomis / Menguntungkan
(Nilai Jual > Biaya)",0.02178764110264006,0.19999999999999998,0.8799999999999999
13501,tulang_ayam_1,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13502,tulang_ayam_2,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13503,tulang_ayam_3,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13504,tulang_ayam_4,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13505,tulang_ayam_5,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13506,tulang_ayam_6,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13507,tulang_ayam_7,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13508,tulang_ayam_8,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13509,tulang_ayam_9,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13510,tulang_ayam_10,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13511,tulang_ayam_11,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13512,tulang_ayam_12,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13513,tulang_ayam_13,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13514,tulang_ayam_14,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13515,tulang_ayam_15,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13516,tulang_ayam_16,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13517,tulang_ayam_17,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13518,tulang_ayam_18,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13519,tulang_ayam_19,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13520,tulang_ayam_20,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13521,tulang_ayam_21,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13522,tulang_ayam_22,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13523,tulang_ayam_23,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13524,tulang_ayam_24,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13525,tulang_ayam_25,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13526,tulang_ayam_26,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13527,tulang_ayam_27,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13528,tulang_ayam_28,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13529,tulang_ayam_29,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13530,tulang_ayam_30,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13531,tulang_ayam_31,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13532,tulang_ayam_32,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13533,tulang_ayam_33,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13534,tulang_ayam_34,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13535,tulang_ayam_35,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
13536,tulang_ayam_36,Organik,ORG,Tulang ayam,tulang_ayam,1,1-5 tahun,1,0,Sedang,Sedang (Rp 500-2.000/kg),Sedang (Rp 500-2.000/kg),3.21,Pakan ternak,Biologis,TPS 3R,36.0,Sedang,2,2,2,4,0,2,0,4,2,Impas (Biaya = Nilai Jual),0.36084825469259396,0.48,0.6900000000000001
