No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nilai_jual_encoded,biaya_proses_encoded,beban_biaya_score,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc
10751,baterai _AA-AAA_251,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10752,baterai _AA-AAA_252,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10753,baterai _AA-AAA_253,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10754,baterai _AA-AAA_254,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10755,baterai _AA-AAA_255,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10756,baterai _AA-AAA_256,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10757,baterai _AA-AAA_257,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10758,baterai _AA-AAA_258,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10759,baterai _AA-AAA_259,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10760,baterai _AA-AAA_260,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10761,baterai _AA-AAA_261,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10762,baterai _AA-AAA_262,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10763,baterai _AA-AAA_263,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10764,baterai _AA-AAA_264,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10765,baterai _AA-AAA_265,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10766,baterai _AA-AAA_266,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10767,baterai _AA-AAA_267,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10768,baterai _AA-AAA_268,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10769,baterai _AA-AAA_269,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10770,baterai _AA-AAA_270,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10771,baterai _AA-AAA_271,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10772,baterai _AA-AAA_272,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10773,baterai _AA-AAA_273,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10774,baterai _AA-AAA_274,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10775,baterai _AA-AAA_275,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10776,baterai _AA-AAA_276,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10777,baterai _AA-AAA_277,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10778,baterai _AA-AAA_278,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10779,baterai _AA-AAA_279,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10780,baterai _AA-AAA_280,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10781,baterai _AA-AAA_281,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10782,baterai _AA-AAA_282,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10783,baterai _AA-AAA_283,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10784,baterai _AA-AAA_284,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10785,baterai _AA-AAA_285,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10786,baterai _AA-AAA_286,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10787,baterai _AA-AAA_287,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10788,baterai _AA-AAA_288,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10789,baterai _AA-AAA_289,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10790,baterai _AA-AAA_290,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10791,baterai _AA-AAA_291,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10792,baterai _AA-AAA_292,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10793,baterai _AA-AAA_293,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10794,baterai _AA-AAA_294,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10795,baterai _AA-AAA_295,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10796,baterai _AA-AAA_296,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10797,baterai _AA-AAA_297,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10798,baterai _AA-AAA_298,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10799,baterai _AA-AAA_299,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10800,baterai _AA-AAA_300,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,4,6,0,0,2,3,1
10801,baterai_lithium_1,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10802,baterai_lithium_2,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10803,baterai_lithium_3,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10804,baterai_lithium_4,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10805,baterai_lithium_5,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10806,baterai_lithium_6,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10807,baterai_lithium_7,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10808,baterai_lithium_8,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10809,baterai_lithium_9,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10810,baterai_lithium_10,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10811,baterai_lithium_11,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10812,baterai_lithium_12,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10813,baterai_lithium_13,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10814,baterai_lithium_14,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10815,baterai_lithium_15,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10816,baterai_lithium_16,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10817,baterai_lithium_17,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10818,baterai_lithium_18,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10819,baterai_lithium_19,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10820,baterai_lithium_20,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10821,baterai_lithium_21,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10822,baterai_lithium_22,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10823,baterai_lithium_23,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10824,baterai_lithium_24,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10825,baterai_lithium_25,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10826,baterai_lithium_26,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10827,baterai_lithium_27,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10828,baterai_lithium_28,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10829,baterai_lithium_29,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10830,baterai_lithium_30,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10831,baterai_lithium_31,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10832,baterai_lithium_32,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10833,baterai_lithium_33,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10834,baterai_lithium_34,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10835,baterai_lithium_35,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10836,baterai_lithium_36,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
10837,baterai_lithium_37,B3,B3,Baterai lithium bekas,baterai_lithium,0,100-500 tahun,1,1,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.96,Bahan Baku Industri,Kimia,TPS 3R,3600.0,Lama,4,1,5,6,0,0,2,4,1
